date,tge,usdtry,cpi,ipi,unemployment,bist,tlref
2019-02-01,-0.016650898999252206,-0.020192842643731446,0.0016064663712418437,0.011441419709312228,0.01459879942115272,0.004371926965179185,0.014336157830371565
2019-03-01,0.028898019331889735,0.03361363093871117,0.010230651165029414,0.02954001830227959,0.00722024797348686,-0.10847984577508907,-0.013996782744844616
2019-04-01,0.03049448575734992,0.052586988375300514,0.016789326477994138,-0.005596664543657148,-0.00722024797348686,0.017252013506841024,0.046339496818851966
2019-05-01,-0.08178510625989599,0.053244352507590964,0.009451567657063897,0.008296690598198708,-0.007272759329080003,-0.05190244759517171,0.017506457593583047
2019-06-01,0.038803016061923046,-0.04005299489950742,0.000265973525112706,-0.04380144456581281,0.0,0.06304372416712312,-0.02779588934847288
2019-07-01,-0.014537470752555848,-0.024340569517539157,0.013471693889079539,0.04529866616686995,0.014493007302566863,0.05638885603271948,-0.08319055487254978
2019-08-01,0.008402193443260764,-0.008389625548014257,0.008550308598485934,-0.028277637931168442,0.0142859572474765,-0.05397688403478451,-0.16273463084162465
2019-09-01,-0.0249981573531457,0.015525021316255883,0.009883828755751445,0.036770549907841676,0.0,0.08247505864814464,-0.08529905843704944
2019-10-01,0.0068241910053314925,0.012480560774535299,0.019823748297940647,-0.01327541376482877,-0.04348511193973881,-0.06453280866352706,-0.09312045242502087
2019-11-01,0.03851779895730978,-0.009259080944068021,0.0038036799445571035,0.006369941794284628,-0.014925650216675468,0.0821894576478881,-0.16050629076507805
2019-12-01,-0.00929354770818236,0.01839450703243295,0.007405331477523092,0.01992197949176333,0.007490671729157405,0.06798835106094536,-0.11326772937055596
2020-01-01,0.007786113689127738,0.01370101111071298,0.013416966586991208,-0.0027186523881788105,-0.030305349495328926,0.04037968566083627,-0.07086479945272606
2020-02-01,-0.02277606990580061,0.021118368448523217,0.003510462312439344,0.025693693290281594,-0.03125254350410467,-0.11691678346411383,-0.03979753491152227
2020-03-01,0.021122624023362846,0.043693974216749476,0.005697767473331616,-0.06333614122243514,0.03125254350410467,-0.16753621786308592,-0.05572682548766528
2020-04-01,-0.035270115767905175,0.07686807141081053,0.008508244605407,-0.34693908214552227,0.03774032798284699,0.12036276222996545,-0.13700169610732615
2020-05-01,0.05805846804841952,0.019315922773821326,0.013529521713458337,0.17110100488091007,0.007380107297622729,0.04269147530575168,-0.0571321260014277
2020-06-01,0.001552773212003089,-0.020801206325721466,0.011268819461002444,0.14599429531115948,0.0073260400920727164,0.09920533384974561,-0.0464418849917565
2020-07-01,-0.0018908238215322726,0.0061879620107607725,0.0058219342526619755,0.10397731880284944,0.028778964550043362,-0.033465156294546716,0.013689792365188413
2020-08-01,-0.03752907238291581,0.05689496367411917,0.008606362290374925,0.015055816391480015,-0.08894748601649605,-0.04379732482057275,0.16178093012906247
2020-09-01,0.02642822929790878,0.034636566413880354,0.009686121506477186,0.02126844823901486,-0.023530497410194418,0.0599410468730337,0.10276284711803418
2020-10-01,-0.004463780845266108,0.047611014394671525,0.021087460712538864,0.001582994052604647,0.03891541624967365,-0.029121347730906244,0.18305790419670132
2020-11-01,-0.019306793879216855,0.016305858616469937,0.022719951679539108,0.01292221284275552,-0.007662872745568983,0.14316017465651854,0.14639656204013507
2020-12-01,-0.002347089995951457,-0.03590459526013001,0.012418062886008663,0.005070758382039742,-0.03125254350410467,0.1401703631639677,0.06246964532685961
2021-01-01,0.03778645076693721,-0.04328685699445067,0.016678348709792346,0.020492766604850665,-0.024097551579060017,-0.002216822311356559,0.07048208551666324
2021-02-01,0.014827453132245871,-0.04447054339445766,0.009037549634381747,0.0025841326429230094,0.07061756721395307,-0.0013990575623896717,0.00595350371762704
2021-03-01,0.029545851783137955,0.07566152998009401,0.010696316058250055,0.0010496028525199819,-0.022989518224698635,-0.05565995466321816,0.04595788234070719
2021-04-01,-0.07644944768148587,0.0667776897753587,0.016650477011276976,0.0011061327120538422,0.03053672386008177,0.00436630257588444,0.06371709680315973
2021-05-01,-0.03455538019840887,0.02269880840821914,0.008846387773889575,0.020866165662914327,0.007490671729157405,0.016088002355471254,-0.0037611612212322676
2021-06-01,0.0557277595679917,0.030043329764199544,0.019234731299009766,0.01136733249541777,-0.197359434158495,-0.04621198696065232,0.003023107953465498
2021-07-01,-0.02316557012793652,0.0018895666497495966,0.017885419378798062,-0.01884812390084356,0.05310982531394837,0.02660518840040993,-0.002051168577055229
2021-08-01,-0.02018567049008091,-0.016060928851175493,0.011133429302661924,0.048972250651542204,0.03390155167568132,0.055274489571481844,-0.0019288851111451955
2021-09-01,0.014056206797437909,0.004258116853449234,0.01244880569782314,-0.017104636314850374,-0.06010392406970544,-0.04564343595301512,-0.011637038842335912
2021-10-01,-0.040295930096880817,0.0711913193681486,0.023655192244199874,0.008746351571208955,-0.026907452919924246,0.07902540273226144,-0.06126741725126994
2021-11-01,-0.07623613181261568,0.14093402319426662,0.03451518227791972,0.029837330296152764,0.01801850550267803,0.1730819161104833,-0.11223431524974403
2021-12-01,-0.03354145331345304,0.2512098586115261,0.12729754912548863,-0.00040311051661579,-0.01801850550267803,0.026178791637016197,-0.030089861001412643
2022-01-01,0.05996060555376648,-0.0006827738189865151,0.10529791816767453,-0.029266871630968083,0.026907452919924246,0.07543365387305823,-0.06822003794265052
2022-02-01,-0.027570014640375007,0.007506420499900468,0.046964796301947054,0.057828543309190295,-0.06394872460027345,-0.02887228674915754,-0.01151829023548423
2022-03-01,0.025109882503230985,0.06704128507599272,0.05320163947783563,-0.041583937842847085,0.055059777183027236,0.1376066970698071,-0.0021231566807791147
2022-04-01,-0.07563251103117086,0.008065773342563531,0.06997700925719652,0.02429576899013952,-0.03636764417087468,0.08463725694626856,-0.005331189360756827
2022-05-01,0.007109034679106507,0.06207426047563347,0.029372398219785545,-0.006595101350450605,0.0,0.04683396187151434,0.0017881786234261732
2022-06-01,-0.06635047263185889,0.08233257092691382,0.048332144523833165,0.019269110499576136,-0.057158413839948796,-0.05725195055681542,0.018877539488164174
2022-07-01,0.07735814230286753,0.02461097846441973,0.02337733357786842,-0.07405744138086057,0.0,0.07487679217758636,0.005537944019560648
2022-08-01,0.05977423415164118,0.03434439826282398,0.01449933170366613,0.03744503195319826,-0.04000533461369882,0.20153684584613796,-0.05166697815473764
2022-09-01,0.0019230775157419444,0.015797213240566155,0.03029506266922599,-0.02455478331237959,0.030153038170687374,0.0027648336040684285,-0.061208647945176775
2022-10-01,0.04534038380533012,0.0153689350033539,0.03483403873060187,0.03420761622421953,0.01960847138837618,0.2241424264841303,-0.0829568830213736
2022-11-01,0.004318530561627121,0.0014146577219285028,0.02842965856800017,-0.01199286991150128,-0.01960847138837618,0.22393540451304972,-0.0938613064205085
2022-12-01,-0.01579395821015872,0.0024751757973509037,0.011757448106748392,0.012310567360197311,0.02927038230011325,0.10145627832214998,-0.12457652687935772
2023-01-01,0.048170886934618906,0.006450405071873888,0.06437235021377674,0.012128312251677542,-0.059423420470800625,-0.10167528157693084,-0.04412313158972703
2023-02-01,0.04208541856702652,0.0034984456070112913,0.030966025552484844,-0.06623639210442889,0.020202707317519497,0.0510749466121343,-0.0021156884300994605
2023-03-01,-0.02914797755065557,0.0077263461131527045,0.022636645240752706,0.05433644226112744,0.01980262729617932,-0.08450578021586352,-0.0217127546866549
2023-04-01,0.0882170228836916,0.0173994641475268,0.023575002525679345,0.007783986358210981,-0.009852296443011443,-0.041359493531393454,0.07351018936350817
2023-05-01,0.03965129123296496,0.019586736544239702,0.000430663228017103,0.008671848117184133,-0.06124362524071847,0.05661364917184741,0.0442007481564719
2023-06-01,-0.06733913001067027,0.15848564013749922,0.0384559807390632,0.02310137529400258,-0.021277398447284934,0.16422274696823358,0.07424986350791851
2023-07-01,-0.06127824781142355,0.13593074875806765,0.09065229663183594,-0.0049342538549090875,0.010695289116747997,0.22565086272519785,0.34276063919435584
2023-08-01,-0.16324649889699483,0.01977978604259878,0.08697364697379228,-0.006862777667953068,-0.021506205220963803,0.09269599642293613,0.21813999576077325
2023-09-01,0.0496230280443406,-0.0003584320630496407,0.046436103481294566,-0.00248951946836673,-0.021978906718775004,0.05132650958801577,0.3639031570261082
2023-10-01,0.043130786561124346,0.031246985120800375,0.033763362861638946,-0.005486515003680914,-0.057158413839948796,-0.10367506206252308,0.1022407836852568
2023-11-01,0.011326658503764797,0.028009347141485286,0.03228418446501902,-0.01865975292692923,0.045985113241823417,0.056214556975737295,0.18777199446857695
2023-12-01,0.025509918852725022,0.015170906693815489,0.028851827218314696,0.021238862415203563,0.0,-0.062076717289818006,0.11409758882618037
2024-01-01,0.0380564212025698,0.033113857556397175,0.06488199063316014,0.003828383312034944,0.033152207316900384,0.12875404985823025,0.04209287262238881
2024-02-01,-0.013522944207733367,0.023210520512161104,0.0442961594671365,0.029417968105175163,-0.05588045839445677,0.07884423407545782,0.07128737027547327
2024-03-01,0.00015018759348262023,0.03912364611347785,0.031136885884507137,-0.014412836199221957,0.011428695823623158,-0.00559444611932669,0.058150933548012596
2024-04-01,0.01384192993200184,0.01065760293560114,0.03130251868730127,-0.04309655272710433,-0.02298951822469908,0.09422573099097775,0.08383077615402135
2024-05-01,0.0005862755478327486,-0.0025265537710281727,0.033125863969277525,0.016247324667870267,-0.011696039763191113,0.03470329488312984,-0.030683437849211792
2024-06-01,-0.027798192999031635,0.008440590185186725,0.016274586892095932,-0.022459769806391527,0.06820825002653352,0.02351166983715558,-0.007126824721749969
2024-07-01,-0.031411670185056195,0.011411799113979715,0.031746273000444525,0.007454335321979144,-0.011049836186584727,-0.0008766124050954005,-0.008958032427215823
2024-08-01,0.006383523013692383,0.021853164888940846,0.02444298410249157,-0.015376555039875228,-0.057158413839948796,-0.07872056717296694,0.013936659341525548
2024-09-01,0.024006608936819163,0.012098182898383048,0.02925000171302905,0.015865156669444325,0.0,-0.017174636214001282,-0.014252209180571906
2024-10-01,0.029386083584332034,0.005921528677579335,0.02839176318310166,-0.007124202150151859,0.023256862164267034,-0.0866072209663642,-0.01847174072537383
2024-11-01,-0.009746174449944078,0.005652427390321346,0.022192100468581444,0.027189998976034246,-0.035091319811269894,0.08518055575563288,0.004474997529596347
2024-12-01,0.01861566563346706,0.015566066464121953,0.0102288893243907,0.050739223192457494,0.023530497410193973,0.01833075323753519,-0.003868124094247083
2025-01-01,-0.0038127709877588956,0.01569498027881444,0.04909964762274033,-0.029218647628087346,0.0,0.017527096099724915,-0.06558050494787704
2025-02-01,0.01360774180737323,0.017835863347974712,0.022478766733695643,-0.016679293166816045,-0.03550668845690952,-0.03516186283118827,-0.032175377089754154
2025-03-01,0.045123430033775946,0.02399783018126067,0.024302207911723883,0.03304859575705166,-0.024391453124159135,7.868227892693369e-05,-0.017908925304949808
2025-04-01,-0.023527865231541156,0.028034254103508793,0.029525712946957938,-0.034156770770608524,0.07145896398214457,-0.0620385463737918,0.07401973591744104
2025-05-01,0.011020014934631561,0.017301819710342947,0.01516749361015357,0.03177843759431731,-0.035091319811269894,-0.00650460907615269,0.03331404539512706
2025-06-01,0.0032025757144227285,0.016761041627539885,0.013639110097223295,0.006264325737033616,0.01183445764700286,0.09802613011548011,-0.02578777374362229
2025-07-01,-0.018334351414952543,0.019306409622991794,0.02038045964744306,-0.017580429600531744,-0.04820210181787754,0.07685020507150853,-0.051902293746835415
2025-08-01,0.00872313738577013,0.015394860363564522,0.020148148885423822,0.0051247764441217925,0.04820210181787754,0.04947164773851043,-0.05550738315116277
2025-09-01,-0.004475859972006724,0.011981081876448307,0.03183281450495734,-0.019398942183434187,0.0,-0.02474815959929977,-0.03497137424936758
2025-10-01,-0.002938080362484996,0.01232178734603151,0.025182004250398293,-0.008945846945959346,-0.01183445764700286,-0.0036936600271140207,-0.030797756524377107
2025-11-01,0.01603761920438096,0.010699974721478434,0.008613024605240938,0.025118865693623427,0.01183445764700286,-0.006659308329634683,-0.01729835934000734
2025-12-01,-0.01769218369350689,0.009601546604149025,0.008835487237597306,0.012214664916381679,-0.09884583463663255,0.03274808865277912,-0.023144521251285077
